name,category,M1,M10,M11,M12,M2,M3,M4,M5,M6,M7,M8,M9
Ontario1_1,Hydro_FixedDispatch,0.300000012,0.300000012,0.300000012,0.300000012,0.300000012,0.300000012,0.300000012,0.300000012,0.300000012,0.300000012,0.300000012,0.300000012
Ontario2_1,Hydro_FixedDispatch,0.370000005,0.370000005,0.370000005,0.370000005,0.370000005,0.370000005,0.370000005,0.370000005,0.370000005,0.370000005,0.370000005,0.370000005
Orodell_Hydro_1,Hydro_FixedDispatch,0.219999999,0.219999999,0.219999999,0.219999999,0.219999999,0.219999999,0.219999999,0.219999999,0.219999999,0.219999999,0.219999999,0.219999999
OwyheeDam,Hydro_ZeroK,5,5,5,5,5,5,5,5,5,5,5,5
Oxbow_(CA)_1,Hydro_FixedDispatch,4.349999905,3.950000048,3.809999943,5.130000114,4.230000019,4.179999828,4.289999962,4.989999771,4.889999866,4.980000019,4.309999943,4.670000076
Oxbow_(OR)_1,Hydro,257.0499878,257.0499878,257.0499878,257.0499878,257.0499878,257.0499878,257.0499878,257.0499878,257.0499878,257.0499878,257.0499878,257.0499878
Oxbow_(OR)_2,Hydro,257.0499878,257.0499878,257.0499878,257.0499878,257.0499878,257.0499878,257.0499878,257.0499878,257.0499878,257.0499878,257.0499878,257.0499878
Oxbow_(OR)_3,Hydro,257.0499878,257.0499878,257.0499878,257.0499878,257.0499878,257.0499878,257.0499878,257.0499878,257.0499878,257.0499878,257.0499878,257.0499878
Oxbow_(OR)_4,Hydro,257.0499878,257.0499878,257.0499878,257.0499878,257.0499878,257.0499878,257.0499878,257.0499878,257.0499878,257.0499878,257.0499878,257.0499878
Packwood,Hydro_ZeroK,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5
Palisades_1,Hydro_ZeroK,44.09999847,44.09999847,44.09999847,44.09999847,44.09999847,44.09999847,44.09999847,44.09999847,44.09999847,44.09999847,44.09999847,44.09999847
Palisades_2,Hydro_ZeroK,44.09999847,44.09999847,44.09999847,44.09999847,44.09999847,44.09999847,44.09999847,44.09999847,44.09999847,44.09999847,44.09999847,44.09999847
Palisades_3,Hydro_ZeroK,44.09999847,44.09999847,44.09999847,44.09999847,44.09999847,44.09999847,44.09999847,44.09999847,44.09999847,44.09999847,44.09999847,44.09999847
Palisades_4,Hydro_ZeroK,44.09999847,44.09999847,44.09999847,44.09999847,44.09999847,44.09999847,44.09999847,44.09999847,44.09999847,44.09999847,44.09999847,44.09999847
PanPacificWebFlat,LCGS_CA_hydro,3.220000029,2.940000057,3.519999981,4.679999828,3.450000048,4.809999943,3.869999886,1.860000014,1.570000052,1.700000048,2.470000029,2.329999924
Pardee_1,Hydro_FixedDispatch,12.31000042,11.94999981,11.44999981,12.5,13.76000023,10.71000004,10.15999985,9.890000343,11.52999973,12.76000023,12.85999966,11.76000023
Pardee_2,Hydro_FixedDispatch,12.31000042,11.94999981,11.44999981,12.5,13.76000023,10.71000004,10.15999985,9.890000343,11.52999973,12.76000023,12.85999966,11.76000023
Pardee_3,Hydro_FixedDispatch,14.10999966,13.69999981,13.13000011,14.32999992,15.77999973,12.27999973,11.64000034,11.34000015,13.22000027,14.63000011,14.75,13.47999954
Parker_1,Hydro_ZeroK,1.090000033,0.930000007,0.879999995,0.889999986,1.200000048,1.190000057,1.470000029,1.940000057,1.99000001,1.919999957,1.679999948,1.25999999
Parker_Dam_1,Hydro_FixedDispatch,20.75,25.75,14.75,20.75,20.75,21,21,22.75,21,21,21,26.5
Parker_Dam_2,Hydro_FixedDispatch,20.75,25.75,14.75,20.75,20.75,21,21,22.75,21,21,21,26.5
Parker_Dam_3,Hydro_FixedDispatch,20.75,25.75,14.75,20.75,20.75,21,21,22.75,21,21,21,26.5
Parker_Dam_4,Hydro_FixedDispatch,20.75,25.75,14.75,20.75,20.75,21,21,22.75,21,21,21,26.5
Peace_Canyon_1,Hydro,167.6600037,167.6600037,167.6600037,167.6600037,167.6600037,167.6600037,167.6600037,167.6600037,167.6600037,167.6600037,167.6600037,167.6600037
Peace_Canyon_2,Hydro,167.6600037,167.6600037,167.6600037,167.6600037,167.6600037,167.6600037,167.6600037,167.6600037,167.6600037,167.6600037,167.6600037,167.6600037
Peace_Canyon_3,Hydro,167.6600037,167.6600037,167.6600037,167.6600037,167.6600037,167.6600037,167.6600037,167.6600037,167.6600037,167.6600037,167.6600037,167.6600037
Peace_Canyon_4,Hydro,167.6600037,167.6600037,167.6600037,167.6600037,167.6600037,167.6600037,167.6600037,167.6600037,167.6600037,167.6600037,167.6600037,167.6600037
PEC_Headworks_1,Hydro_ZeroK,6.599999905,6.599999905,6.599999905,6.599999905,6.599999905,6.599999905,6.599999905,6.599999905,6.599999905,6.599999905,6.599999905,6.599999905
Pelton_1,Hydro,45.83000183,45.83000183,45.83000183,45.83000183,45.83000183,45.83000183,45.83000183,45.83000183,45.83000183,45.83000183,45.83000183,45.83000183
Pelton_2,Hydro,33,33,33,33,33,33,33,33,33,33,33,33
Pelton_3,Hydro,33,33,33,33,33,33,33,33,33,33,33,33
Perris_1,Hydro_FixedDispatch,7.940000057,7.940000057,7.940000057,7.940000057,7.940000057,7.940000057,7.940000057,7.940000057,7.940000057,7.940000057,7.940000057,7.940000057
Phoenix_1,Hydro_ZeroK,0.579999983,0.49000001,0.469999999,0.469999999,0.639999986,0.629999995,0.790000021,1.029999971,1.059999943,1.029999971,0.899999976,0.670000017
PHP_2_2,Hydro_FixedDispatch,11.80000019,11.80000019,11.80000019,11.80000019,11.80000019,11.80000019,11.80000019,11.80000019,11.80000019,11.80000019,11.80000019,11.80000019
PHP1-1,Hydro,23.70000076,23.70000076,23.70000076,23.70000076,23.70000076,23.70000076,23.70000076,23.70000076,23.70000076,23.70000076,23.70000076,23.70000076
Pigeon_Cove_1,Hydro_FixedDispatch,1.889999986,1.889999986,1.889999986,1.889999986,1.889999986,1.889999986,1.889999986,1.889999986,1.889999986,1.889999986,1.889999986,1.889999986
Pilot_Knob_1,LCGS_CA_hydro,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5
Pilot_Knob_2,LCGS_CA_hydro,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5
Pine_Flat_1,Hydro,57.90000153,57.90000153,57.90000153,57.90000153,57.90000153,57.90000153,57.90000153,57.90000153,69.94999695,68.12000275,57.90000153,57.90000153
Pine_Flat_2,Hydro,57.90000153,57.90000153,57.90000153,57.90000153,57.90000153,57.90000153,57.90000153,57.90000153,69.94999695,68.12000275,57.90000153,57.90000153
Pine_Flat_3,Hydro,57.90000153,57.90000153,57.90000153,57.90000153,57.90000153,57.90000153,57.90000153,57.90000153,69.94999695,68.12000275,57.90000153,57.90000153
Pingston_1,Hydro_ZeroK,14.82999992,14.82999992,14.82999992,14.82999992,14.82999992,14.82999992,14.82999992,14.82999992,14.82999992,14.82999992,14.82999992,14.82999992
Pingston_2,Hydro_ZeroK,14.82999992,14.82999992,14.82999992,14.82999992,14.82999992,14.82999992,14.82999992,14.82999992,14.82999992,14.82999992,14.82999992,14.82999992
Pingston_3,Hydro_ZeroK,14.82999992,14.82999992,14.82999992,14.82999992,14.82999992,14.82999992,14.82999992,14.82999992,14.82999992,14.82999992,14.82999992,14.82999992
Pit_1_H1,Hydro_FixedDispatch,15.56999969,13.34000015,19,30.17000008,15.34000015,18.32999992,24.80999947,29.54999924,21.44000053,14.77999973,12.14999962,11.64999962
Pit_1_H2,Hydro_FixedDispatch,15.56999969,13.34000015,19,30.17000008,15.34000015,18.32999992,24.80999947,29.54999924,21.44000053,14.77999973,12.14999962,11.64999962
Pit_3_H1,Hydro_FixedDispatch,24.68000031,23.18000031,26.95999908,27.79000092,25.87000084,26.51000023,26.11000061,28.34000015,25.85000038,22.62999916,22.87999916,23.04000092
Pit_3_H2,Hydro_FixedDispatch,24.68000031,23.18000031,26.95999908,27.79000092,25.87000084,26.51000023,26.11000061,28.34000015,25.85000038,22.62999916,22.87999916,23.04000092
Pit_3_H3,Hydro_FixedDispatch,24.68000031,23.18000031,26.95999908,27.79000092,25.87000084,26.51000023,26.11000061,28.34000015,25.85000038,22.62999916,22.87999916,23.04000092
Pit_4_1,Hydro,51.5,51.5,51.5,51.5,51.5,51.5,51.5,51.5,51.5,51.5,51.5,51.5
Pit_4_2,Hydro,51.5,51.5,51.5,51.5,51.5,51.5,51.5,51.5,51.5,51.5,51.5,51.5
Pit_5_H1,Hydro,41,41,41,41,41,41,41,41.59000015,41,41,41,41
Pit_5_H2,Hydro,41,41,41,41,41,41,41,41.59000015,41,41,41,41
Pit_5_H3,Hydro,41,41,41,41,41,41,41,41.59000015,41,41,41,41
Pit_5_H4,Hydro,41,41,41,41,41,41,41,41.59000015,41,41,41,41
Pit_6_H1,Hydro,39,39,39,39,39,39,39,39,39,39,39,39
Pit_6_H2,Hydro,40,40,40,40,40,40,40,40,40,40,40,40
Pit_7_H1,Hydro,55.70000076,55.70000076,55.70000076,55.70000076,55.70000076,55.70000076,55.70000076,55.70000076,55.70000076,55.70000076,55.70000076,55.70000076
Pit_7_H2,Hydro,54.59999847,54.59999847,54.59999847,54.59999847,54.59999847,54.59999847,54.59999847,54.59999847,54.59999847,54.59999847,54.59999847,54.59999847
Pit5_Agg,Hydro_FixedDispatch,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75
Pleasant_Valley,Hydro_ZeroK,1.580000043,1.320000052,1.460000038,1.570000052,1.629999995,1.529999971,1.629999995,2.230000019,2.170000076,1.980000019,1.639999986,1.309999943
POCATERA_1,Hydro_FixedDispatch,12,12,12,12,12,12,12,12,12,12,12,12
Poe_1,Hydro,68,68,68,68,68,68,68,68,68,68,68,68
Poe_2,Hydro,60,60,60,60,60,60,60,60,60,60,60,60
PointLomaHY,Hydro_FixedDispatch,1.350000024,1.350000024,1.350000024,1.350000024,1.350000024,1.350000024,1.350000024,1.350000024,1.350000024,1.350000024,1.350000024,1.350000024
Pole_Hill_1,Hydro_FixedDispatch,33,17,0,34,34,37,15,34,34,34,17,23
PonderosaBaileyCreek,Hydro_ZeroK,0.319999993,0.270000011,0.25999999,0.25999999,0.349999994,0.349999994,0.430000007,0.569999993,0.579999983,0.560000002,0.49000001,0.370000005
Poole_1,Hydro_FixedDispatch,4.809999943,5.489999771,5.340000153,4.710000038,5.400000095,5.53000021,5.659999847,7.110000134,7.130000114,7.21999979,6.630000114,5.360000134
Portal,LCGS_CA_hydro,9.930000305,8.680000305,6.300000191,7.210000038,6.840000153,5.21999979,5.289999962,6.659999847,6.239999771,5.570000172,6.039999962,6.619999886
PortTownsend,Hydro_ZeroK,0.400000006,0.400000006,0.400000006,0.400000006,0.400000006,0.400000006,0.400000006,0.400000006,0.400000006,0.400000006,0.400000006,0.400000006
Post_Falls_1,Hydro,2.140000105,2.140000105,2.140000105,2.140000105,2.140000105,2.140000105,2.140000105,2.140000105,2.140000105,2.140000105,2.140000105,2.140000105
Post_Falls_2,Hydro,2.140000105,2.140000105,2.140000105,2.140000105,2.140000105,2.140000105,2.140000105,2.140000105,2.140000105,2.140000105,2.140000105,2.140000105
Post_Falls_3,Hydro,2.140000105,2.140000105,2.140000105,2.140000105,2.140000105,2.140000105,2.140000105,2.140000105,2.140000105,2.140000105,2.140000105,2.140000105
Post_Falls_4,Hydro,2.140000105,2.140000105,2.140000105,2.140000105,2.140000105,2.140000105,2.140000105,2.140000105,2.140000105,2.140000105,2.140000105,2.140000105
Post_Falls_5,Hydro,2.140000105,2.140000105,2.140000105,2.140000105,2.140000105,2.140000105,2.140000105,2.140000105,2.140000105,2.140000105,2.140000105,2.140000105
Post_Falls_6,Hydro,3.400000095,3.400000095,3.400000095,3.400000095,3.400000095,3.400000095,3.400000095,3.400000095,3.400000095,3.400000095,3.400000095,3.400000095
Potholes_East,Hydro_ZeroK,2.299999952,2.299999952,2.299999952,2.299999952,2.299999952,2.299999952,2.299999952,2.299999952,2.299999952,2.299999952,2.299999952,2.299999952
Potter_Valley_1,LCGS_CA_hydro,2.720000029,2.019999981,2.869999886,2.230000019,3.609999895,3.660000086,3.680000067,3.670000076,2.289999962,2.25,2.079999924,1.950000048
Potter_Valley_2,LCGS_CA_hydro,1.24000001,0.920000017,1.299999952,1.00999999,1.639999986,1.659999967,1.669999957,1.669999957,1.039999962,1.019999981,0.949999988,0.889999986
Potter_Valley_3,LCGS_CA_hydro,1.850000024,1.370000005,1.950000048,1.519999981,2.460000038,2.49000001,2.5,2.5,1.559999943,1.529999971,1.419999957,1.330000043
Priest_Rapids_1,Hydro_FixedDispatch,87.48000336,87.48000336,87.48000336,76.55000305,87.48000336,87.48000336,87.48000336,87.48000336,87.48000336,87.48000336,87.48000336,87.48000336
Priest_Rapids_2,Hydro_FixedDispatch,90.05999756,90.05999756,90.05999756,78.80000305,90.05999756,90.05999756,90.05999756,90.05999756,90.05999756,90.05999756,90.05999756,90.05999756
Priest_Rapids_3,Hydro_FixedDispatch,87.48000336,87.48000336,87.48000336,76.55000305,87.48000336,87.48000336,87.48000336,87.48000336,87.48000336,87.48000336,87.48000336,87.48000336
Priest_Rapids_4,Hydro_FixedDispatch,87.48000336,87.48000336,87.48000336,76.55000305,87.48000336,87.48000336,87.48000336,87.48000336,87.48000336,87.48000336,87.48000336,87.48000336
Priest_Rapids_5,Hydro_FixedDispatch,87.48000336,87.48000336,87.48000336,76.55000305,87.48000336,87.48000336,87.48000336,87.48000336,87.48000336,87.48000336,87.48000336,87.48000336
Priest_Rapids_6,Hydro_FixedDispatch,87.48000336,87.48000336,87.48000336,76.55000305,87.48000336,87.48000336,87.48000336,87.48000336,87.48000336,87.48000336,87.48000336,87.48000336
Priest_Rapids_7,Hydro_FixedDispatch,87.48000336,87.48000336,87.48000336,76.55000305,87.48000336,87.48000336,87.48000336,87.48000336,87.48000336,87.48000336,87.48000336,87.48000336
Priest_Rapids_8,Hydro_FixedDispatch,87.48000336,87.48000336,87.48000336,76.55000305,87.48000336,87.48000336,87.48000336,87.48000336,87.48000336,87.48000336,87.48000336,87.48000336
Priest_Rapids_9,Hydro_FixedDispatch,90.05999756,90.05999756,90.05999756,78.80000305,90.05999756,90.05999756,90.05999756,90.05999756,90.05999756,90.05999756,90.05999756,90.05999756
Priest_Rapids10,Hydro_FixedDispatch,87.48000336,87.48000336,87.48000336,76.55000305,87.48000336,87.48000336,87.48000336,87.48000336,87.48000336,87.48000336,87.48000336,87.48000336
PristineSpgs1_1,Hydro_FixedDispatch,0.129999995,0.129999995,0.129999995,0.129999995,0.129999995,0.129999995,0.129999995,0.129999995,0.129999995,0.129999995,0.129999995,0.129999995
PristineSpgs3_1,Hydro_FixedDispatch,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003
Prospect1,Hydro_ZeroK,3.75999999,3.75999999,3.75999999,3.75999999,3.75999999,3.75999999,3.75999999,3.75999999,3.75999999,3.75999999,3.75999999,3.75999999
Prospect2-1,Hydro_ZeroK,21.63999939,21.63999939,21.63999939,21.63999939,21.63999939,21.63999939,21.63999939,21.63999939,21.63999939,21.63999939,21.63999939,21.63999939
Prospect2-2,Hydro_ZeroK,21.63999939,21.63999939,21.63999939,21.63999939,21.63999939,21.63999939,21.63999939,21.63999939,21.63999939,21.63999939,21.63999939,21.63999939
Prospect3,Hydro_ZeroK,7.199999809,7.199999809,7.199999809,7.199999809,7.199999809,7.199999809,7.199999809,7.199999809,7.199999809,7.199999809,7.199999809,7.199999809
Prospect4,Hydro_ZeroK,1,1,1,1,1,1,1,1,1,1,1,1
PtarmiganCreek1,Hydro_ZeroK,1.779999971,1.779999971,1.779999971,1.779999971,1.779999971,1.779999971,1.779999971,1.779999971,1.779999971,1.779999971,1.779999971,1.779999971
PtarmiganCreek2,Hydro_ZeroK,1.779999971,1.779999971,1.779999971,1.779999971,1.779999971,1.779999971,1.779999971,1.779999971,1.779999971,1.779999971,1.779999971,1.779999971
Puntledge_1,Hydro,23.84000015,23.84000015,23.84000015,23.84000015,23.84000015,23.84000015,23.84000015,23.84000015,23.84000015,23.84000015,23.84000015,23.84000015
QuincyChute,Hydro_ZeroK,9.399999619,9.399999619,9.399999619,9.399999619,9.399999619,9.399999619,9.399999619,9.399999619,9.399999619,9.399999619,9.399999619,9.399999619
R_C_Kirkwood_1,Hydro_FixedDispatch,19.35000038,26.57999992,27.22999954,27.39999962,36.59999847,43.22000122,44.56000137,49.63000107,44.63000107,45.15999985,42.70999908,25.5
R_C_Kirkwood_2,Hydro_FixedDispatch,19.35000038,26.57999992,27.22999954,27.39999962,36.59999847,43.22000122,44.56000137,49.63000107,44.63000107,45.15999985,42.70999908,25.5
R_C_Kirkwood_3,Hydro_FixedDispatch,19.35000038,26.57999992,27.22999954,27.39999962,36.59999847,43.22000122,44.56000137,49.63000107,44.63000107,45.15999985,42.70999908,25.5
Ralston,Hydro_FixedDispatch,143.6000061,163.25,97.19000244,97.83999634,141.3699951,139.1600037,120.9100037,126.0500031,95.27999878,111.9800034,101.5800018,100.5699997
Rancho,Hydro_FixedDispatch,4.650000095,4.650000095,4.650000095,4.650000095,4.650000095,4.650000095,4.650000095,4.650000095,4.650000095,4.650000095,4.650000095,4.650000095
Raymond,Hydro_FixedDispatch,0,6.429999828,0,0,0,0,0,19.98999977,19.95999908,20.07999992,20.04000092,14.39000034
RECTOR_Agg,Hydro_FixedDispatch,19.53000069,19.53000069,19.53000069,19.53000069,19.53000069,19.53000069,19.53000069,19.53000069,19.53000069,19.53000069,19.53000069,19.53000069
Red_Mountain_1,Hydro_FixedDispatch,5.900000095,5.900000095,5.900000095,5.900000095,5.900000095,5.900000095,5.900000095,5.900000095,5.900000095,5.900000095,5.900000095,5.900000095
Redlands,Hydro_ZeroK,1.399999976,1.399999976,1.399999976,1.399999976,1.399999976,1.399999976,1.399999976,1.399999976,1.399999976,1.399999976,1.399999976,1.399999976
Revelstoke_1,Hydro,483.2999878,483.2999878,483.2999878,483.2999878,483.2999878,483.2999878,483.2999878,483.2999878,483.2999878,483.2999878,483.2999878,483.2999878
Revelstoke_2,Hydro,483.2999878,483.2999878,483.2999878,483.2999878,483.2999878,483.2999878,483.2999878,483.2999878,483.2999878,483.2999878,483.2999878,483.2999878
Revelstoke_3,Hydro,483.2999878,483.2999878,483.2999878,483.2999878,483.2999878,483.2999878,483.2999878,483.2999878,483.2999878,483.2999878,483.2999878,483.2999878
Revelstoke_4,Hydro,483.2999878,483.2999878,483.2999878,483.2999878,483.2999878,483.2999878,483.2999878,483.2999878,483.2999878,483.2999878,483.2999878,483.2999878
Revelstoke_5,Hydro,483.2999878,483.2999878,483.2999878,483.2999878,483.2999878,483.2999878,483.2999878,483.2999878,483.2999878,483.2999878,483.2999878,483.2999878
Reynolds,Hydro_FixedDispatch,0.25999999,0.25999999,0.25999999,0.25999999,0.25999999,0.25999999,0.25999999,0.25999999,0.25999999,0.25999999,0.25999999,0.25999999
RHONDO,Hydro_FixedDispatch,5.119999886,5.119999886,5.119999886,5.119999886,5.119999886,5.119999886,5.119999886,5.119999886,5.119999886,5.119999886,5.119999886,5.119999886
Rim_View_1,Hydro_FixedDispatch,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003,0.200000003
Rio_Hondo_1,Hydro_FixedDispatch,1.909999967,1.909999967,1.909999967,1.909999967,1.909999967,1.909999967,1.909999967,1.909999967,1.909999967,1.909999967,1.909999967,1.909999967
RioBravo_Hydro1,LCGS_CA_hydro,5.190000057,6.539999962,5.889999866,5.289999962,2.029999971,5.369999886,5.78000021,8.010000229,7.949999809,7.210000038,7.849999905,7.429999828
RioBravo_Hydro2,LCGS_CA_hydro,5.190000057,6.539999962,5.889999866,5.289999962,2.029999971,5.369999886,5.78000021,8.010000229,7.949999809,7.210000038,7.849999905,7.429999828
RioOso_QF,Hydro_FixedDispatch,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
River_Mill_1,Hydro,4.090000153,4.090000153,4.090000153,4.090000153,4.090000153,4.090000153,4.090000153,4.090000153,4.090000153,4.090000153,4.090000153,4.090000153
River_Mill_2,Hydro,4.090000153,4.090000153,4.090000153,4.090000153,4.090000153,4.090000153,4.090000153,4.090000153,4.090000153,4.090000153,4.090000153,4.090000153
River_Mill_3,Hydro,4.090000153,4.090000153,4.090000153,4.090000153,4.090000153,4.090000153,4.090000153,4.090000153,4.090000153,4.090000153,4.090000153,4.090000153
River_Mill_4,Hydro,4.829999924,4.829999924,4.829999924,4.829999924,4.829999924,4.829999924,4.829999924,4.829999924,4.829999924,4.829999924,4.829999924,4.829999924
River_Mill_5,Hydro,6.190000057,6.190000057,6.190000057,6.190000057,6.190000057,6.190000057,6.190000057,6.190000057,6.190000057,6.190000057,6.190000057,6.190000057
Roaring_Creek1,Hydro_ZeroK,0.579999983,0.49000001,0.469999999,0.469999999,0.639999986,0.629999995,0.790000021,1.029999971,1.059999943,1.029999971,0.899999976,0.670000017
Robbs_Peak_1,LCGS_CA_hydro,17.90999985,14.59000015,21.62999916,15.44999981,14.14999962,13.35999966,13.57999992,11.31000042,10.88000011,16.79000092,14.89000034,15.94999981
Rock_Creek_H1,Hydro,57,57,57,57,57,57,57,57,57,57,57,57
Rock_Creek_H2,Hydro,56.90000153,56.90000153,56.90000153,56.90000153,56.90000153,56.90000153,56.90000153,56.90000153,56.90000153,56.90000153,56.90000153,56.90000153
Rock_Creek_I1,Hydro_ZeroK,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5
Rock_Creek_II1,Hydro_ZeroK,1.899999976,1.899999976,1.899999976,1.899999976,1.899999976,1.899999976,1.899999976,1.899999976,1.899999976,1.899999976,1.899999976,1.899999976
Rock_Creek_LP1,LCGS_CA_hydro,0.730000019,0.620000005,0.589999974,0.589999974,0.800000012,0.790000021,0.980000019,1.289999962,1.330000043,1.279999971,1.120000005,0.839999974
Rock_Creek_LP2,LCGS_CA_hydro,0.730000019,0.620000005,0.589999974,0.589999974,0.800000012,0.790000021,0.980000019,1.289999962,1.330000043,1.279999971,1.120000005,0.839999974
Rock_Island_A,Hydro_FixedDispatch,1.129999995,1.029999971,1.029999971,1.129999995,1.129999995,1.029999971,1.029999971,1.029999971,1.129999995,1.129999995,1.129999995,1.029999971
Rock_Island_B_1,Hydro_FixedDispatch,19.12000084,17.38999939,17.38999939,19.12000084,19.12000084,17.38999939,17.38999939,17.38999939,19.12000084,19.12000084,19.12000084,17.38999939
Rock_Island_B_2,Hydro_FixedDispatch,19.12000084,17.38999939,17.38999939,19.12000084,19.12000084,17.38999939,17.38999939,17.38999939,19.12000084,19.12000084,19.12000084,17.38999939
Rock_Island_B_3,Hydro_FixedDispatch,19.12000084,17.38999939,17.38999939,19.12000084,19.12000084,17.38999939,17.38999939,17.38999939,19.12000084,19.12000084,19.12000084,17.38999939
