name,M1,M10,M11,M12,M2,M3,M4,M5,M6,M7,M8,M9
Vallecito2,0.614,0.467,0.41,0.432,0.577,0.609,0.617,0.927,0.902,0.932,0.762,0.585
Vallecito3,0.614,0.467,0.41,0.432,0.577,0.609,0.617,0.927,0.902,0.932,0.762,0.585
Valley_View_1,1.528,1.276,1.363,1.516,1.415,1.478,1.522,2.148,2.027,1.905,1.584,1.226
Verdi_1,0.756,0.626,0.675,0.755,0.693,0.722,0.721,1.017,0.949,0.882,0.732,0.58
Vestal_AreaAgg,20.088,20.088,19.44,20.088,18.144,20.088,19.44,20.088,19.44,20.088,20.088,19.44
Wahleach_1,14.08876,12.85449,13.60044,13.90848,12.02685,17.01343,16.79454,30.01735,26.07099,13.92144,8.452438,9.812617
Walden_North_1,0.925,1.215,1.028,0.948,0.913,0.796,0.965,1.523,1.659,1.589,1.37,1.145
Walden_North_2,0.925,1.215,1.028,0.948,0.913,0.796,0.965,1.523,1.659,1.589,1.37,1.145
Walden_North_3,0.925,1.215,1.028,0.948,0.913,0.796,0.965,1.523,1.659,1.589,1.37,1.145
Walden_North_4,0.925,1.215,1.028,0.948,0.913,0.796,0.965,1.523,1.659,1.589,1.37,1.145
Walden_North_5,0.925,1.215,1.028,0.948,0.913,0.796,0.965,1.523,1.659,1.589,1.37,1.145
WalterHardman1,0.8670007,0.7910457,0.8369504,0.8559066,0.7401141,1.046981,1.03351,1.847221,1.604368,0.8567038,0.5201501,0.6038534
WalterHardman2,0.8670007,0.7910457,0.8369504,0.8559066,0.7401141,1.046981,1.03351,1.847221,1.604368,0.8567038,0.5201501,0.6038534
Walterville_1,2.281,2.041,2.064,2.21,2.184,2.33,2.633,3.565,3.475,3.401,2.918,2.048
Waneta1,26.01002,23.73137,25.10851,25.6772,22.20342,31.40942,31.0053,55.41664,48.13105,25.70111,15.6045,18.1156
Waneta2,26.01002,23.73137,25.10851,25.6772,22.20342,31.40942,31.0053,55.41664,48.13105,25.70111,15.6045,18.1156
Waneta3,26.01002,23.73137,25.10851,25.6772,22.20342,31.40942,31.0053,55.41664,48.13105,25.70111,15.6045,18.1156
Waneta4,26.01002,23.73137,25.10851,25.6772,22.20342,31.40942,31.0053,55.41664,48.13105,25.70111,15.6045,18.1156
WarmSpringsPwr,5.588,5.001,5.057,5.415,5.351,5.709,6.451,8.735,8.514,8.332,7.149,5.018
Washoe_1,0.41,0.339,0.365,0.409,0.375,0.391,0.391,0.551,0.514,0.478,0.396,0.314
Washoe_2,0.41,0.339,0.365,0.409,0.375,0.391,0.391,0.551,0.514,0.478,0.396,0.314
Weeks_Falls,0.125,0.256,0.112,0.106,0.144,0.189,0.631,0.79,0.901,0.839,0.855,0.591
Wells01,37.297,29.121,31.808,33.554,34.134,34.067,28.841,39.365,40.718,43.32,35.808,24.523
Wells02,37.297,29.121,31.808,33.554,34.134,34.067,28.841,39.365,40.718,43.32,35.808,24.523
Wells03,37.297,29.121,31.808,33.554,34.134,34.067,28.841,39.365,40.718,43.32,35.808,24.523
Wells04,37.297,29.121,31.808,33.554,34.134,34.067,28.841,39.365,40.718,43.32,35.808,24.523
Wells05,37.297,29.121,31.808,33.554,34.134,34.067,28.841,39.365,40.718,43.32,35.808,24.523
Wells06,37.297,29.121,31.808,33.554,34.134,34.067,28.841,39.365,40.718,43.32,35.808,24.523
Wells07,37.297,29.121,31.808,33.554,34.134,34.067,28.841,39.365,40.718,43.32,35.808,24.523
Wells08,37.297,29.121,31.808,33.554,34.134,34.067,28.841,39.365,40.718,43.32,35.808,24.523
Wells09,37.297,29.121,31.808,33.554,34.134,34.067,28.841,39.365,40.718,43.32,35.808,24.523
Wells10,37.297,29.121,31.808,33.554,34.134,34.067,28.841,39.365,40.718,43.32,35.808,24.523
Whatshan_1,11.70451,10.67912,11.29883,11.55474,9.99154,14.13424,13.95238,24.93749,21.65897,11.5655,7.022026,8.152021
WhiteRock1,16.977,11.425,6.988,29.135,20.39,29.861,43.389,58.143,51.611,22.837,16.791,8.391
WhiteRock2,21.608,14.54,8.894,37.082,25.952,38.005,55.222,74.001,65.687,29.065,21.37,10.679
WhitewaterHydroWWHI,0.484,0.405,0.432,0.481,0.449,0.468,0.483,0.681,0.643,0.604,0.502,0.389
Williams_Fork1,0.737,0.561,0.493,0.518,0.692,0.731,0.74,1.112,1.082,1.118,0.914,0.702
Williams_Fork2,0.123,0.093,0.082,0.086,0.115,0.122,0.123,0.185,0.18,0.186,0.152,0.117
WilsonLake1,0.789,0.719,0.706,0.73,0.813,0.865,1.134,1.611,1.642,1.647,1.38,0.924
WilsonLake2,0.789,0.719,0.706,0.73,0.813,0.865,1.134,1.611,1.642,1.647,1.38,0.924
Woodward,0.949,0.804,0.738,0.771,0.94,1.032,1.237,1.683,1.672,1.669,1.462,1.055
Wynoochee,4.71,2.509,3.783,3.756,1.213,1.762,1.71,0,0,1.055,0.866,0.953
Yellowtail_1,6.097,13.769,15.134,13.803,6.533,6.953,6.501,6.459,25.976,25.819,13.654,11.036
Yellowtail_2,6.097,13.769,15.134,13.803,6.533,6.953,6.501,6.459,25.976,25.819,13.654,11.036
Yellowtail_3,6.097,13.769,15.134,13.803,6.533,6.953,6.501,6.459,25.976,25.819,13.654,11.036
Yellowtail_4,6.097,13.769,15.134,13.803,6.533,6.953,6.501,6.459,25.976,25.819,13.654,11.036
Yelm_1,1.395,1.155,1.245,1.393,1.278,1.332,1.331,1.878,1.751,1.627,1.35,1.07
Yelm_2,1.395,1.155,1.245,1.393,1.278,1.332,1.331,1.878,1.751,1.627,1.35,1.07
Yelm_3,2.791,2.31,2.489,2.787,2.557,2.664,2.662,3.755,3.501,3.255,2.701,2.141
Yorba_Linda,1.9,1.587,1.696,1.885,1.76,1.838,1.893,2.672,2.522,2.37,1.97,1.526
Zeballos_Lake_1,2.411,3.167,2.679,2.47,2.378,2.075,2.515,3.969,4.324,4.14,3.57,2.983
Zeballos_Lake_2,2.411,3.167,2.679,2.47,2.378,2.075,2.515,3.969,4.324,4.14,3.57,2.983
Zeballos_Lake_3,0.794,1.043,0.882,0.814,0.783,0.684,0.829,1.307,1.424,1.364,1.176,0.983
