Ref ID,Plant/Unit (Short),Plant/Unit (Long),Bus #,ID,WECC Class Code,Status in GridView Model,Resource Modeling Category,TEPPC Area,TEPPC Region,County,State,Count for RPS?,Annual Energy (MWh),GV SubType,Generator Type,Primary Fuel,Hourly Profile,Hydro Region,Hydro Model,Nameplate (MW),SumCap (MW),WinCap (MW),Fuel Zone,"Commission Date","Retirement Date",Owner,"Ownership Shares","Confidential Location?","Latitude(Red=Confidential)","Longitude(Red=Confidential)",2022 PROMOD,PLANT_CODE,GENERATOR_ID,cooling,fuel E3,reported water source,waterpowercheck,
1300,IID_Drop_2_1,IID Drop 2-1,22360,A4,0 (Existing),TRUE,3.PLFHTC Hydro,IID,CA-South,Imperial,CA,Yes,21759,HydroRPS,Hydro-RPS,Water,None,California,PLF K=0 (Flat),5,5,5,DefaultFuel,12/1/1953,12/31/2050,Imperial Irrigation District,,No,32.77325,-115.337324,IID Aggr Small Hydro,385,1,None,Hydropower,Surface Water,1,
1301,IID_Drop_2_2,IID Drop 2-2,22360,A5,0 (Existing),TRUE,3.PLFHTC Hydro,IID,CA-South,Imperial,CA,Yes,21759,HydroRPS,Hydro-RPS,Water,None,California,PLF K=0 (Flat),5,5,5,DefaultFuel,12/1/1953,12/31/2050,Imperial Irrigation District,,No,32.77325,-115.337324,IID Aggr Small Hydro,385,2,None,Hydropower,Surface Water,1,
1302,IID_Drop_3_1,IID Drop 3-1,21018,T1,0 (Existing),TRUE,3.PLFHTC Hydro,IID,CA-South,Imperial,CA,Yes,20881,HydroRPS,Hydro-RPS,Water,None,California,PLF K=0 (Flat),4.8,4.8,4.8,DefaultFuel,2/1/1941,12/31/2050,Imperial Irrigation District,,No,32.77325,-115.337324,IID Aggr Small Hydro,386,1,None,Hydropower,GW/Surface Water,1,
1303,IID_Drop_3_2,IID Drop 3-2,21018,T2,0 (Existing),TRUE,3.PLFHTC Hydro,IID,CA-South,Imperial,CA,Yes,21756,HydroRPS,Hydro-RPS,Water,None,California,PLF K=0 (Flat),5,5,5,DefaultFuel,11/1/1966,12/31/2050,Imperial Irrigation District,,No,32.77325,-115.337324,IID Aggr Small Hydro,386,2,None,Hydropower,GW/Surface Water,1,
1304,IID_Drop_4_1,IID Drop 4-1,21019,1,0 (Existing),TRUE,3.PLFHTC Hydro,IID,CA-South,Imperial,CA,Yes,48772,HydroRPS,Hydro-RPS,Water,NA,California,PLF K=0 (Flat),10,10,10,DefaultFuel,8/1/1950,12/31/2050,Imperial Irrigation District,,No,32.71066,-115.161936,DROP4_1,387,1,None,Hydropower,GW/Surface Water,1,
1305,IID_Drop_4_2,IID Drop 4-2,22360,A6,0 (Existing),TRUE,3.PLFHTC Hydro,IID,CA-South,Imperial,CA,Yes,46822,HydroRPS,Hydro-RPS,Water,None,California,PLF K=0 (Flat),9.6,9.6,9.6,DefaultFuel,2/1/1941,12/31/2050,Imperial Irrigation District,,No,32.71066,-115.161936,DROP4_1,387,2,None,Hydropower,GW/Surface Water,1,
1306,IID_Drop_5_1,IID Drop 5-1,21021,T1,0 (Existing),TRUE,3.PLFHTC Hydro,IID,CA-South,Imperial,CA,No,8690,Hydro,Hydro,Water,None,California,PLF K=0 (Flat),2,2,2,DefaultFuel,3/1/1982,12/31/2050,Imperial Irrigation District,,No,32.69375,-115.379119,IID Aggr Small Hydro,314,1,None,Hydropower,Surface Water,1,
1307,IID_Drop_5_2,IID Drop 5-2,21021,T2,0 (Existing),TRUE,3.PLFHTC Hydro,IID,CA-South,Imperial,CA,No,8690,Hydro,Hydro,Water,None,California,PLF K=0 (Flat),2,2,2,DefaultFuel,3/1/1982,12/31/2050,Imperial Irrigation District,,No,32.69375,-115.379119,IID Aggr Small Hydro,314,2,None,Hydropower,Surface Water,1,
1308,Drum1-1,Drum 1-1,32504,1,0 (Existing),TRUE,2.Hourly Hydro,CIPV,CA-North,??,CA,No,29492,Hydro,Hydro,Water,HY_Drum1_2024[05],California,UseGivenSchedule,13.3,13.3,13.3,DefaultFuel,11/1/1913,12/31/2050,Pacific Gas & Electric Co,,No,39.20279,-120.812585,Drum 1,235,1,None,Hydropower,Surface Water,1,
1309,Drum1-2,Drum 1-2,32504,2,0 (Existing),TRUE,2.Hourly Hydro,CIPV,CA-North,??,CA,No,29492,Hydro,Hydro,Water,HY_Drum1_2024[05],California,UseGivenSchedule,13.3,13.3,13.3,DefaultFuel,11/1/1913,12/31/2050,Pacific Gas & Electric Co,,No,39.20279,-120.812585,Drum 1,235,2,None,Hydropower,Surface Water,1,
1310,Drum1-3,Drum 1-3,32506,1,0 (Existing),TRUE,2.Hourly Hydro,CIPV,CA-North,??,CA,No,60758,Hydro,Hydro,Water,HY_Drum1_2024[05],California,UseGivenSchedule,27.4,27.4,27.4,DefaultFuel,4/1/1922,12/31/2050,Pacific Gas & Electric Co,,No,39.20279,-120.812585,Drum 1,235,3,None,Hydropower,Surface Water,1,
1311,Drum1-4,Drum 1-4,32506,2,0 (Existing),TRUE,2.Hourly Hydro,CIPV,CA-North,??,CA,No,29270,Hydro,Hydro,Water,HY_Drum1_2024[05],California,UseGivenSchedule,13.2,13.2,13.2,DefaultFuel,6/1/1928,12/31/2050,Pacific Gas & Electric Co,,No,39.20279,-120.812585,Drum 1,235,4,None,Hydropower,Surface Water,1,
1312,Drum_2_5,Drum 2-5,32454,1,0 (Existing),TRUE,2.Hourly Hydro,CIPV,CA-North,??,CA,No,251903,Hydro,Hydro,Water,HY_Drum2_2024[05],California,UseGivenSchedule,50,50,50,DefaultFuel,1/1/1965,12/31/2050,Pacific Gas & Electric Co,,No,39.20279,-120.812585,Drum 2,236,5,None,Hydropower,Surface Water,1,
1313,Dry_Fork_Sta,Dry Fork Station-1,76404,1,0 (Existing),TRUE,5.Dispatchable Thermal,WACM,RMPA,??,WY,No,3276264,ST-Coal,Steam Turbine-Coal,Coal-Sub,N/A,N/A,N/A,440,440,440,Coal_WY_E,11/1/2011,12/31/2050,Basin Electric Power Coop,,No,44.290446,-105.525117,DRYFORK1,56609,1,None,Wind,Unknown Freshwater,,
1314,DryLakeWind1-1,Dry Lake Wind LLC (RC-W)-1,14812,1,0 (Existing),TRUE,1.Hourly Renewable,AZPS,AZ-NM-NV,Navajo,AZ,Yes,50179,WT-Onshore,Wind-Onshore,Wind,WT-E_AZ_EA_2024[05],N/A,N/A,21.17,21.17,21.17,DefaultFuel,9/4/2009,12/31/2050,Iberdrola Renewables Inc,,No,34.421572,-110.554154,Dry Lake Wind Phase 1,57098,1,None,Solar,Unknown Freshwater,,
1315,DryLakeWind1-2,Dry Lake Wind LLC (RC-W)-2,14813,1,0 (Existing),TRUE,1.Hourly Renewable,AZPS,AZ-NM-NV,Navajo,AZ,Yes,50179,WT-Onshore,Wind-Onshore,Wind,WT-E_AZ_EA_2024[05],N/A,N/A,21.17,21.17,21.17,DefaultFuel,9/4/2009,12/31/2050,Iberdrola Renewables Inc,,No,34.421572,-110.554154,Dry Lake Wind Phase 1,57098,1,None,Solar,Unknown Freshwater,,
1316,DryLakeWind1-3,Dry Lake Wind LLC (RC-W)-3,14814,1,0 (Existing),TRUE,1.Hourly Renewable,AZPS,AZ-NM-NV,Navajo,AZ,Yes,50179,WT-Onshore,Wind-Onshore,Wind,WT-E_AZ_EA_2024[05],N/A,N/A,21.17,21.17,21.17,DefaultFuel,9/4/2009,12/31/2050,Iberdrola Renewables Inc,,No,34.421572,-110.554154,Dry Lake Wind Phase 1,57098,1,None,Solar,Unknown Freshwater,,
1317,DryLakeWind2-1,Dry Lake Wind II LLC (RC-E)-1,14816,1,0 (Existing),TRUE,1.Hourly Renewable,SRP,AZ-NM-NV,??,AZ,No,50179,WT-Onshore,Wind-Onshore,Wind,WT-E_AZ_EA_2024[05],N/A,N/A,21.17,21.17,21.17,DefaultFuel,12/1/2010,12/31/2050,Iberdrola Renewables Inc,,No,34.421572,-110.554154,N/A,57379,1,None,Biomass,Unknown Freshwater,,
1318,DryLakeWind2-2,Dry Lake Wind II LLC (RC-E)-2,14817,1,0 (Existing),TRUE,1.Hourly Renewable,SRP,AZ-NM-NV,??,AZ,No,50179,WT-Onshore,Wind-Onshore,Wind,WT-E_AZ_EA_2024[05],N/A,N/A,21.17,21.17,21.17,DefaultFuel,12/1/2010,12/31/2050,Iberdrola Renewables Inc,,No,34.421572,-110.554154,N/A,57379,1,None,Biomass,Unknown Freshwater,,
1319,DryLakeWind2-3,Dry Lake Wind II LLC (RC-E)-3,14818,1,0 (Existing),TRUE,1.Hourly Renewable,SRP,AZ-NM-NV,??,AZ,No,50179,WT-Onshore,Wind-Onshore,Wind,WT-E_AZ_EA_2024[05],N/A,N/A,21.17,21.17,21.17,DefaultFuel,12/1/2010,12/31/2050,Iberdrola Renewables Inc,,No,34.421572,-110.554154,N/A,57379,1,None,Biomass,Unknown Freshwater,,
1320,Drywood1-1,Drywood 1-1,58226,1,0 (Existing),TRUE,5.Dispatchable Thermal,AESO,Alberta,??,AB,No,9822,CT-NatGas-Industrial,Combustion Turbine-Nat Gas-Industrial Frame,Gas-Natural Gas,N/A,N/A,N/A,3,3,3,NG_AB,10/1/1999,12/1/2050,Alberta Int. Electric System,,YES,Confidential,Confidential,??,,,#N/A,#N/A,#N/A,,
1321,Drywood_2_2,Drywood 2-2,58226,2,0 (Existing),TRUE,5.Dispatchable Thermal,AESO,Alberta,??,AB,No,9810,CT-NatGas-Industrial,Combustion Turbine-Nat Gas-Industrial Frame,Gas-Natural Gas,N/A,N/A,N/A,3,3,3,NG_AB,10/1/1999,12/1/2050,Alberta Int. Electric System,,YES,Confidential,Confidential,??,,,#N/A,#N/A,#N/A,,
1322,TopoftheWorld,Top of the World Windpower Project-TOTW1,69511,1,0 (Existing),TRUE,1.Hourly Renewable,PAWY,Basin,Converse,WY,Yes,603427,WT-Onshore,Wind-Onshore,Wind,WT-E_WY_CE_2024[05],N/A,N/A,200.2,200.2,200.2,DefaultFuel,10/28/2010,12/31/2050,Duke Energy Top Of the World WindPower,,No,42.91069,-105.828569,TopOfWorld Wind,57327,TOTW1,None,Biomass,Unknown Freshwater,,
1323,Dundurn_GT_1,Dundurn GT-1,54153,B5,3 (Future-Planned),TRUE,5.Dispatchable Thermal,AESO,Alberta,??,AB,No,67059,CT-NatGas-Industrial,Combustion Turbine-Nat Gas-Industrial Frame,Gas-Natural Gas,N/A,N/A,N/A,25,25,25,NG_AB,10/24/2014,12/31/2050,??,,No,52.7669837,-114.023529,??,,,#N/A,#N/A,#N/A,,
1324,Dunlap_1,Dunlap-1,69032,1,0 (Existing),TRUE,1.Hourly Renewable,PAWY,Basin,??,WY,Yes,334567,WT-Onshore,Wind-Onshore,Wind,WT-E_WY_CE_2024[05],N/A,N/A,111,111,111,DefaultFuel,9/30/2010,12/31/2050,PacifiCorp,,No,41.984003,-106.176424,Dunlap Wind 1,57299,1,None,Biomass,Unknown Freshwater,,
1326,Dutch_Flat_1,Dutch Flat-1,32464,1,0 (Existing),TRUE,2.Hourly Hydro,CIPV,CA-North,??,CA,Yes,97548,HydroRPS,Hydro-RPS,Water,HY_YubaBear_2024[05],California,UseGivenSchedule,22,22,22,DefaultFuel,1/1/1943,12/31/2050,Pacific Gas & Electric Co,,No,39.20279,-120.812585,YubaBear,237,1,None,Hydropower,Surface Water,1,
1327,Dutch_Flat_2_3P,Dutch Flat 2-3P,32502,1,0 (Existing),TRUE,2.Hourly Hydro,CIPV,CA-North,??,CA,Yes,115284,HydroRPS,Hydro-RPS,Water,HY_YubaBear_2024[05],California,UseGivenSchedule,26,26,26,DefaultFuel,1/1/1965,12/31/2050,Nevada Irrigation District,,No,39.214277,-120.839149,YubaBear,413,3P,None,Hydropower,Surface Water,1,
1328,DVPL_IPP13.8_1,DVPL IPP13.8-1,54332,1,0 (Existing),TRUE,6.Must Run Thermal,AESO,Alberta,??,AB,Yes,55911,Bio-ST,Steam Turbine-Biomass,Biomass-Wood-Solid,N/A,N/A,N/A,11.6,11.6,11.6,Bio_Wood,1/1/1995,12/31/2050,Alberta Int. Electric System,,YES,Confidential,Confidential,Drayton,,,#N/A,#N/A,#N/A,,
1329,Dworshak_1,Dworshak-1,40361,1,0 (Existing),TRUE,2.Hourly Hydro,BPAT,NWPP,Clearwater,ID,No,318076,Hydro,Hydro,Water,HY_Dworshk_2024[05],Northwest,UseGivenSchedule,90,90,90,DefaultFuel,6/1/1975,12/31/2050,USACE Northwestern Division,,No,46.507436,-116.326861,DWOR,840,1,None,Hydropower,Surface Water,1,
1330,Dworshak_2,Dworshak-2,40363,1,0 (Existing),TRUE,2.Hourly Hydro,BPAT,NWPP,Clearwater,ID,No,318076,Hydro,Hydro,Water,HY_Dworshk_2024[05],Northwest,UseGivenSchedule,90,90,90,DefaultFuel,9/1/1975,12/31/2050,USACE Northwestern Division,,No,46.507436,-116.326861,DWOR,840,2,None,Hydropower,Surface Water,1,
1331,Dworshak_3,Dworshak-3,40365,1,0 (Existing),TRUE,2.Hourly Hydro,BPAT,NWPP,Clearwater,ID,No,777518,Hydro,Hydro,Water,HY_Dworshk_2024[05],Northwest,UseGivenSchedule,220,220,220,DefaultFuel,9/1/1974,12/31/2050,USACE Northwestern Division,,No,46.507436,-116.326861,DWOR,840,3,None,Hydropower,Surface Water,1,
1332,ClrwatrFishHtch,Dworshak_Clearwater Fish Hatchery-HY1,40287,C5,0 (Existing),TRUE,"2-3. Hydro (TBD, Hourly or PLF/HTC)",BPAT,NWPP,Clearwater,ID,Yes,9766,Hydro,Hydro,Water,HY_Generic_2024[Keswick05],Northwest,UseGivenSchedule,2.9,2.9,2.9,DefaultFuel,6/1/1998,4/15/2030,,,No,48.13804531,-116.4316597,N/A,,,#N/A,#N/A,#N/A,#N/A,
1333,SolarRooftop_LA,DWP Solar Rooftop-1 to 18,26013,1,0 (Existing),TRUE,1.Hourly Renewable,LDWP,CA-South,??,CA,Yes,5068,SolarPV-NonTracking,SolarPV-Non-Tracking,Sun,PV-Fixed_CA_SO_2024[05],N/A,N/A,2.1,2.1,2.1,DefaultFuel,12/5/2012,4/15/2030,,,No,34.31481818,-117.8172934,??,,,#N/A,#N/A,#N/A,,
1335,Eltopia_Branch,Eltopia Branch Canal 4.6-1,40887,1,0 (Existing),TRUE,3.PLFHTC Hydro,TPWR,NWPP,Franklin,WA,No,2835,Hydro,Hydro,Water,NA,Northwest,PLF K=0 (Flat),2.2,2.2,2.2,DefaultFuel,5/1/1983,12/31/2050,Grand Coulee Project Hydroelectric Auth,,No,46.259385,-119.115712,WA Sml Hydro Aggr,56696,1,None,Hydropower,Surface Water,1,
1338,Eagle_Lake_1,Eagle Lake-1_Eagle Lake-1_IPP-PCI,50701,A8,0 (Existing),TRUE,3.PLFHTC Hydro,BCHA,British Columbia,??,BC,No,0,Hydro,Hydro,Water,None,British Columbia,PLF K=0 (Flat),0.2,0.2,0.2,DefaultFuel,5/16/2003,5/15/2023,IPP ,,No,50.71807175,-121.4525561,IPP (non-2024),,,#N/A,#N/A,#N/A,#N/A,
1339,Eagle_Point_1,Eagle Point-1,45168,1,0 (Existing),TRUE,3.PLFHTC Hydro,PACW,NWPP,Jackson,OR,No,10954,Hydro,Hydro,Water,NA,Northwest,PLF K=0 (Flat),2.81,2.81,2.81,DefaultFuel,11/1/1957,12/31/2050,PacifiCorp,,No,42.478475,-122.758323,OR Sml Hydro Aggr,3024,1,None,Hydropower,Surface Water,1,
1340,East_AZ_Wind,East AZ Wind 1-1,15213,B5,0 (Existing),TRUE,1.Hourly Renewable,AZPS,AZ-NM-NV,??,AZ,Yes,9481,WT-Onshore,Wind-Onshore,Wind,WT-E_AZ_EA_2024[05],N/A,N/A,4,4,4,DefaultFuel,12/1/2003,4/15/2030,,,No,33.24642081,-112.2656726,??,,,#N/A,#N/A,#N/A,,
1341,East_Bay_MUD,East Bay MUD (OAKLAND)-1,32788,1,0 (Existing),TRUE,6.Must Run Thermal,CIPB,CA-North,Alameda,CA,Yes,20325,Bio-ST,Steam Turbine-Biomass,Biomass-Muni Solid,N/A,N/A,N/A,4.6,4.6,4.6,Bio_Solid_Waste,10/21/1991,12/31/2050,,,No,37.6610938,-121.9071961,??,,,#N/A,#N/A,#N/A,,
1343,East_Highline_1,East Highline-1,21039,1,0 (Existing),TRUE,3.PLFHTC Hydro,IID,CA-South,Imperial,CA,Yes,10302,HydroRPS,Hydro-RPS,Water,None,California,PLF K=0 (Flat),2.4,2.4,2.4,DefaultFuel,9/1/1984,12/31/2050,Imperial Irrigation District,,No,32.694563,-115.289615,IID Aggr Small Hydro,586,1,None,Hydropower,Surface Water,1,
1344,East_Toba1,East Toba and Montrose Creek (ETR)-1_East Toba and Montrose Creek (ETR)-1_IPP-ETR,51528,1,0 (Existing),TRUE,3.PLFHTC Hydro,BCHA,British Columbia,??,BC,No,366034,Hydro,Hydro,Water,NA,British Columbia,PLF K=0 (Flat),73.65,73.65,73.65,DefaultFuel,7/1/2010,5/27/2045,IPP ,,No,50.71807175,-121.4525561,IPP,,,#N/A,#N/A,#N/A,#N/A,
1345,East_Toba2,East Toba and Montrose Creek (ETR)-2_East Toba and Montrose Creek (ETR)-2_IPP-ETR,51529,1,0 (Existing),TRUE,3.PLFHTC Hydro,BCHA,British Columbia,??,BC,No,366034,Hydro,Hydro,Water,NA,British Columbia,PLF K=0 (Flat),73.65,73.65,73.65,DefaultFuel,7/1/2010,5/27/2045,IPP ,,No,50.71807175,-121.4525561,IPP,,,#N/A,#N/A,#N/A,#N/A,
1346,Montrose_Creek1,East Toba and Montrose Creek (MTC)-1_East Toba and Montrose Creek (MTC)-1_IPP-MTC,51530,T1,0 (Existing),TRUE,3.PLFHTC Hydro,BCHA,British Columbia,??,BC,No,218427,Hydro,Hydro,Water,NA,British Columbia,PLF K=0 (Flat),43.95,43.95,43.95,DefaultFuel,7/1/2010,5/27/2045,IPP ,,No,50.71807175,-121.4525561,IPP,,,#N/A,#N/A,#N/A,#N/A,
1347,Montrose_Creek2,East Toba and Montrose Creek (MTC)-2_East Toba and Montrose Creek (MTC)-2_IPP-MTC,51530,T2,0 (Existing),TRUE,3.PLFHTC Hydro,BCHA,British Columbia,??,BC,No,218427,Hydro,Hydro,Water,NA,British Columbia,PLF K=0 (Flat),43.95,43.95,43.95,DefaultFuel,7/1/2010,5/27/2045,IPP ,,No,50.71807175,-121.4525561,IPP,,,#N/A,#N/A,#N/A,#N/A,
1348,EastTwinCreek1,East Twin Creek-1_East Twin Creek-1_IPP-ETC,50946,1,0 (Existing),TRUE,3.PLFHTC Hydro,BCHA,British Columbia,??,BC,No,2634,Hydro,Hydro,Water,None,British Columbia,PLF K=0 (Flat),0.53,0.53,0.53,DefaultFuel,11/1/1991,11/1/2031,"British Columbia Hydro Auth., IPP ",,YES,Confidential,Confidential,IPP,,,#N/A,#N/A,#N/A,#N/A,
1349,EastTwinCreek3,East Twin Creek-3_East Twin Creek-3_IPP-ETC,50946,2,0 (Existing),TRUE,3.PLFHTC Hydro,BCHA,British Columbia,??,BC,No,2634,Hydro,Hydro,Water,None,British Columbia,PLF K=0 (Flat),0.53,0.53,0.53,DefaultFuel,11/1/1991,11/1/2031,"British Columbia Hydro Auth., IPP ",,YES,Confidential,Confidential,IPP,,,#N/A,#N/A,#N/A,#N/A,
1350,EastTwinCreek2,East Twin Creek-2_East Twin Creek-2_IPP-ETC,50946,3,0 (Existing),TRUE,3.PLFHTC Hydro,BCHA,British Columbia,??,BC,No,2634,Hydro,Hydro,Water,None,British Columbia,PLF K=0 (Flat),0.53,0.53,0.53,DefaultFuel,11/1/1991,11/1/2031,"British Columbia Hydro Auth., IPP ",,YES,Confidential,Confidential,IPP,,,#N/A,#N/A,#N/A,#N/A,
1351,JSEastwoodPS,J S Eastwood-1,24319,1,0 (Existing),TRUE,4.Pump Storage,CISC,CA-South,Shaver Lake/Fresno,CA,No,139360,PS-Hydro,Hydro-PumpStorage,Water-Electricity,N/A,N/A,N/A,199,199,199,DefaultFuel,1/1/1987,12/31/2050,Southern California Edison Co,,No,37.195608,-119.20467,EASTWOOD_1,104,1,None,Hydropower,Surface Water,,
1351.1,JSEastwoodPSInflowHY,Fictional unit to account for J S Eastwood Inflow,24319,T1,0 (Existing),TRUE,3.PLFHTC Hydro,CISC,CA-South,Shaver Lake/Fresno,CA,No,152220,PS-Hydro,Hydro-PumpStorage,Water-Electricity,None,California,PLF,50.8,50.8,50.8,DefaultFuel,4/15/2013,12/31/2050,Southern California Edison Co,,No,37.195608,-119.20467,,,,#N/A,#N/A,#N/A,,
1354,ECB_EnvirNorAm,ECB Envir. North America-1,54153,B6,0 (Existing),TRUE,5.Dispatchable Thermal,AESO,Alberta,??,AB,No,632,ST-Other,Steam Turbine-Other,Other,N/A,N/A,N/A,4,4,4,Oil_DistillateFuel_2,4/1/2013,12/31/2050,??,,No,52.7669837,-114.023529,??,,,#N/A,#N/A,#N/A,,
1355,Echanis_Wind,Echanis Wind Project-WT (1),40287,C6,3 (Future-Planned),TRUE,1.Hourly Renewable,BPAT,NWPP,Harnye,OR,Yes,314359,WT-Onshore,Wind-Onshore,Wind,WT-P_OR_CE_2024[05],N/A,N/A,104,104,104,DefaultFuel,12/1/2015,4/15/2050,,,No,45.21726831,-121.2870135,??,,,#N/A,#N/A,#N/A,,
1356,EchoDam1,Echo Dam-NA1_BNTF-GEN_BOUNTIFUL POWER-2-2,68805,2A,0 (Existing),TRUE,3.PLFHTC Hydro,PAUT,Basin,??,UT,No,6937,Hydro,Hydro,Water,None,East,PLF K=0 (Flat),1.75,1.75,1.75,DefaultFuel,3/1/1987,12/31/2050,City of Bountiful|Utah Associated Municipal Power System (UAMPS),,No,40.97452,-111.441939,UTRollUp,4263,NA1,None,Hydropower,Surface Water,1,
1357,EchoDam2,Echo Dam-NA2_BNTF-GEN_BOUNTIFUL POWER-2-2,68805,2B,0 (Existing),TRUE,3.PLFHTC Hydro,PAUT,Basin,??,UT,No,6937,Hydro,Hydro,Water,None,East,PLF K=0 (Flat),1.75,1.75,1.75,DefaultFuel,3/1/1987,12/31/2050,City of Bountiful|Utah Associated Municipal Power System (UAMPS),,No,40.97452,-111.441939,UTRollUp,4263,NA2,None,Hydropower,Surface Water,1,
1358,EchoDam3,Echo Dam-3_BNTF-GEN_BOUNTIFUL POWER-2-2,68805,2C,0 (Existing),TRUE,3.PLFHTC Hydro,PAUT,Basin,??,UT,No,3964,Hydro,Hydro,Water,None,East,PLF K=0 (Flat),1,1,1,DefaultFuel,3/1/1987,12/31/2050,City of Bountiful|Utah Associated Municipal Power System (UAMPS),,No,40.97452,-111.441939,UTRollUp,4263,3,None,Hydropower,Surface Water,1,
1360,8MileCanyon,Eight Mile Canyon (Horn Butte)-WT (52 x 1.5 GE),47992,Z1,3 (Future-Planned),TRUE,1.Hourly Renewable,BPAT,NWPP,??,OR,Yes,235769,WT-Onshore,Wind-Onshore,Wind,WT-P_OR_CE_2024[05],N/A,N/A,78,78,78,DefaultFuel,12/31/2018,12/31/2050,,,No,45.21726831,-121.2870135,??,,,#N/A,#N/A,#N/A,,
1362,El_Cajon_EC,El Cajon Energy Center-GEN1,23320,1,0 (Existing),TRUE,5.Dispatchable Thermal,CISD,CA-South,San Diego,CA,No,6940,CT-NatGas-Industrial,Combustion Turbine-Nat Gas-Industrial Frame,Gas-Natural Gas,N/A,N/A,N/A,49.9,49.9,49.9,NG_CA SDGE,6/16/2010,12/31/2050,Wellhead Services Inc,,No,32.79664,-116.971047,El Cajon Energy Ctr,57001,GEN1,None,Solar,Unknown Freshwater,,
1363,El_Cajon_GT,El Cajon-ENCI,22150,1,0 (Existing),TRUE,5.Dispatchable Thermal,CISD,CA-South,San Diego/Eljon,CA,No,446,CT-NatGas-Industrial,Combustion Turbine-Nat Gas-Industrial Frame,Gas-Natural Gas,N/A,N/A,N/A,15,15,15,NG_CA SDGE,1/1/1968,12/31/2050,NRG Cabrillo Power Ops Inc,,No,32.794969,-116.972308,ELCAJNGT_1,301,ENCI,None,Natural Gas,Municipal,,
1364,zyDesertStarCC-C1,El Dorado_Desert Star Energy Center-ED01,25101,1,0 (Existing),FALSE,7.Plant Parts,CISD,CA-South,Clark,NV,No,0,CCPart-NatGas-Industrial,Combined Cycle-Gas Part-Industrial Frame,Gas-Natural Gas,None,N/A,N/A,165,165,165,NG_NV South,10/1/1999,12/31/2050,Desert Star Energy Center SDG&E,,No,35.793027,-114.982632,N/A,55077,ED01,Dry Cooled,Natural Gas,Municipal,,
1365,zyDesertStarCC-C2,El Dorado_Desert Star Energy Center-ED02,25102,2,0 (Existing),FALSE,7.Plant Parts,CISD,CA-South,Clark,NV,No,0,CCPart-NatGas-Industrial,Combined Cycle-Gas Part-Industrial Frame,Gas-Natural Gas,None,N/A,N/A,165,165,165,NG_NV South,10/1/1999,12/31/2050,Desert Star Energy Center SDG&E,,No,35.793027,-114.982632,N/A,55077,ED02,Dry Cooled,Natural Gas,Municipal,,
1366,zyDesertStarCC-ST,El Dorado_Desert Star Energy Center-ED03,25102,3,0 (Existing),FALSE,7.Plant Parts,CISD,CA-South,Clark,NV,No,0,CCPart-Steam,Combined Cycle-Steam Part,Waste Heat,None,N/A,N/A,180,180,180,Waste_Heat,10/1/1999,12/31/2050,Desert Star Energy Center SDG&E,,No,35.793027,-114.982632,N/A,55077,ED03,Dry Cooled,Natural Gas,Municipal,,
1367,El_Dorado_1,El Dorado-1,32513,1,0 (Existing),TRUE,2.Hourly Hydro,CIPV,CA-North,??,CA,Yes,49838,HydroRPS,Hydro-RPS,Water,HY_YubaWest_2024[05],California,UseGivenSchedule,10.5,10.5,10.5,DefaultFuel,5/21/2005,12/31/2050,El Dorado Irrigation District,,No,38.728533,-120.795945,YubaWest,238,1,None,Hydropower,Surface Water,1,
1368,El_Dorado_2,El Dorado-2,32514,1,0 (Existing),TRUE,2.Hourly Hydro,CIPV,CA-North,??,CA,Yes,49838,HydroRPS,Hydro-RPS,Water,HY_YubaWest_2024[05],California,UseGivenSchedule,10.5,10.5,10.5,DefaultFuel,5/21/2005,12/31/2050,El Dorado Irrigation District,,No,38.728533,-120.795945,YubaWest,238,2,None,Hydropower,Surface Water,1,
1369,ElNidoFacility,El Nido Facility-AMPC,34330,1,0 (Existing),TRUE,6.Must Run Thermal,CIPV,CA-North,Merced,CA,Yes,45068,Bio-ST,Steam Turbine-Biomass,Biomass-LandfillGas,N/A,N/A,N/A,12.5,12.5,12.5,Bio_Landfill_gas,8/24/2008,12/31/2050,Merced Power LLC,,No,37.315732,-120.456909,ELNIDO,56707,AMPC,#not designated,#N/A,Groundwater,,
1370,ElSegundoPwr3,El Segundo Power-3,24047,3,0 (Existing),TRUE,5.Dispatchable Thermal,CISC,CA-South,Los Angeles/El Segundo,CA,No,0,ST-NatGas,Steam Turbine-Gas,Gas-Natural Gas,N/A,N/A,N/A,335,335,335,NG_CA SoCalGas,1/1/1964,8/1/2013,NRG El Segundo Operations Inc,,No,33.916482,-118.427637,ElSgndP3,330,3,Once-Through,Natural Gas,Ocean,,
1371,ElSegundoPwr4,El Segundo Power-4,24048,4,0 (Existing),TRUE,5.Dispatchable Thermal,CISC,CA-South,Los Angeles/El Segundo,CA,No,0,ST-NatGas,Steam Turbine-Gas,Gas-Natural Gas,N/A,N/A,N/A,335,335,335,NG_CA SoCalGas,1/1/1965,12/31/2015,NRG El Segundo Operations Inc,,No,33.916482,-118.427637,ElSgndP4,330,4,Once-Through,Natural Gas,Ocean,,
